"char","year","tf_idf","number"
"编程",2017,0.173613175952608,815
"存储单元",2017,0.168228100368411,815
"重",2017,0.158809912039357,815
"设施",2012,0.284725859500019,2100
"农业",2012,0.257816941458228,2100
"系统分析",2012,0.100313908074163,2100
"推送",2012,0.0951767282089528,2100
"农村",2012,0.0951767282089528,2100
"Context",2015,0.25047446889389,1280
"Focus",2015,0.25047446889389,1280
"语义",2015,0.201178622121986,1280
"可视化",2015,0.185133887697354,1280
"鱼眼",2015,0.100189787557556,1280
"重复",2015,0.106882037316771,1238
"资源",2015,0.10484287434762,1238
"基本要素",2015,0.0908698073196437,1238
"建设",2015,0.0838310713128251,1238
"对多源",2015,0.0828099563829002,1238
"信任度",2015,0.371448941799623,1223
"请求者",2015,0.360590189819211,1223
"社区",2015,0.358766656415016,1223
"利益",2015,0.217798552701627,1223
"虚拟社区",2015,0.197843124797199,1223
"延迟",2019,0.249006362218444,38
"DPCO",2019,0.201672346567467,38
"边缘",2019,0.183065956106907,38
"迁移",2019,0.15545390825598,38
"惩罚",2019,0.151455310462814,38
"叶类",2015,0.322259935236675,1369
"视频",2015,0.305478727036375,1369
"病害",2015,0.302520272187322,1369
"蔬菜",2015,0.22337765594602,1369
"温室",2015,0.222592570516643,1369
"血糖",2016,0.404639559598262,945
"铂",2016,0.177609168852031,945
"nA",2016,0.177609168852031,945
"铱",2016,0.161855823839305,945
"采集器",2016,0.152640707745937,945
"隐私",2013,0.300261907411694,1767
"保护",2013,0.230426359708693,1767
"感知",2013,0.191490607590687,1767
"服务",2013,0.151243810565986,1767
"epsilon",2013,0.134323822816425,1767
"智能家居",2012,0.318984661549948,2092
"家庭",2012,0.243378679166901,2092
"软",2012,0.20076813200871,2092
"总线",2012,0.160635705197846,2092
"高速",2012,0.140129517228171,2092
"可信性",2017,0.279099662607358,866
"泛",2017,0.244529095627084,866
"超",2017,0.193927337786854,866
"可信",2017,0.156680657292738,866
"保障",2017,0.151214667958838,866
"访问控制",2019,0.291743518356161,144
"敏感数据",2019,0.195113869833683,144
"过度",2019,0.16079159672422,144
"文章",2019,0.159574430004042,144
"终端",2019,0.139558644954851,144
"通讯",2016,0.182558230352507,1095
"转换机制",2016,0.116638857156558,1095
"网关",2016,0.115330140624117,1095
"轻量级",2016,0.106886475369913,1095
"内网",2016,0.106293376849693,1095
"保护",2019,0.211400330007976,59
"内容",2019,0.200002398586042,59
"隐式",2019,0.184849297453796,59
"图谱",2019,0.176931442248701,59
"类型转换",2019,0.143390888614484,59
"隐私",2018,0.33674232606919,552
"保护",2018,0.215351738045508,552
"风险",2018,0.0999899491805608,552
"算法",2018,0.0869946822559478,552
"之势",2018,0.073035546069994,552
"制造",2012,0.283558829381636,2055
"闭环",2012,0.2618714765331,2055
"供应链",2012,0.163233061693171,2055
"云",2012,0.161034830555115,2055
"推广性",2012,0.113258020717237,2055
"作战",2019,1.12447203930464,96
"样式",2019,0.411305443657335,96
"云",2019,0.292405350218498,96
"构造型",2019,0.205652721828667,96
"OODA",2019,0.205652721828667,96
"切削",2014,0.774439979498945,1481
"数控",2014,0.641590653056704,1481
"加工过程",2014,0.302531132469426,1481
"知",2014,0.12101245298777,1481
"数据库系统",2014,0.111808387694689,1481
"噪声污染",2018,0.292670804750524,423
"城市",2018,0.201342883992343,423
"监测",2018,0.150482231408397,423
"分布式",2018,0.126159094566826,423
"噪声",2018,0.118309475836243,423
"社区",2014,0.542070931687169,1524
"智慧",2014,0.176448488530236,1524
"建设",2014,0.157584090336677,1524
"疗养",2014,0.128111531630973,1524
"基本建设",2014,0.128111531630973,1524
"智慧型",2016,0.272763319431,1039
"硬件",2016,0.0964105813604705,1039
"要素",2016,0.0929952635391923,1039
"市场",2016,0.0923930882823107,1039
"设备",2016,0.0917921865584458,1039
"电网",2011,0.288099144097208,2399
"用电",2011,0.159586038387098,2399
"面向",2011,0.15950707753653,2399
"智能",2011,0.139059523087094,2399
"互动性",2011,0.122106303585771,2399
"智能家居",2019,0.222893008847014,82
"接口",2019,0.125985642746998,82
"回顾",2019,0.103701760690564,82
"平台",2019,0.101454806538517,82
"恶意",2019,0.0966849478152801,82
"前方",2018,0.394687041893402,493
"单目",2018,0.394687041893402,493
"车辆",2018,0.306218322323573,493
"测距",2018,0.301914550632312,493
"交通标志",2018,0.236812225136041,493
"负荷",2018,0.353693295848467,346
"预测",2018,0.257899999315064,346
"制造",2018,0.149583786141689,346
"智能",2018,0.0952578996070613,346
"输入",2018,0.0771355140705529,346
"语义",2017,0.161218484851181,756
"框架",2017,0.142458502568788,756
"推理",2017,0.123807303109179,756
"本体",2017,0.121849523274052,756
"设备描述",2017,0.107052101773827,756
"结晶",2018,0.482395273425269,431
"制造",2018,0.201291761598075,431
"晶",2018,0.192958109370108,431
"工业",2018,0.166526033234521,431
"预测",2018,0.154244718383221,431
"充电",2015,0.176194934866161,1396
"电磁波",2015,0.145509750754563,1396
"无线电",2015,0.139278814516194,1396
"电路",2015,0.135577896290415,1396
"发射",2015,0.134303508017132,1396
"安防",2017,0.316483315614261,891
"生活",2017,0.222174784145435,891
"智慧",2017,0.113697441552934,891
"人类",2017,0.111680445852938,891
"衣",2017,0.11006765393647,891
"组态",2016,0.489604063593496,951
"组态王",2016,0.381209923389725,951
"展示",2016,0.154803091135363,951
"软件",2016,0.138442423759453,951
"兼容性",2016,0.134444349670617,951
"验证",2018,0.103128348308995,658
"测试",2018,0.098910495938875,658
"部署",2018,0.0931946479412068,658
"检验",2018,0.0917235140996319,658
"性质",2018,0.0900339727988624,658
"模糊性",2011,0.273909855728054,2311
"路由",2011,0.270056795098861,2311
"随机性",2011,0.231741875050514,2311
"变性",2011,0.200379575115112,2311
"约束",2011,0.195254884320866,2311
"医院",2017,0.2526992954263,752
"医疗",2017,0.237550233354752,752
"诊疗",2017,0.11931486527336,752
"疾病",2017,0.111918901627118,752
"依托",2017,0.0921273480408136,752
"振动",2018,0.350463456850099,438
"机箱",2018,0.306462879587818,438
"部件",2018,0.104507779994144,438
"措施",2018,0.0813968977129355,438
"薄弱点",2018,0.0766157198969545,438
"蠕虫",2018,0.241589609382059,445
"流行病",2018,0.168664822219195,445
"鞍点",2018,0.112443214812797,445
"防御",2018,0.111706750356995,445
"传播",2018,0.0991926821141257,445
"执法",2011,0.365021501003251,2390
"运输",2011,0.286136704503233,2390
"轨迹",2011,0.216278946099819,2390
"林区",2011,0.167568382327751,2390
"2.7",2011,0.0919388638763454,2390
"地理学",2012,0.552990027386621,2135
"信息时代",2012,0.189319138078518,2135
"南京大学",2012,0.168060288806223,2135
"移动信息",2012,0.168060288806223,2135
"空间",2012,0.147968193358193,2135
"生命期",2017,0.305837998420282,812
"拓扑",2017,0.205016798515974,812
"标度",2017,0.144021920992247,812
"节点",2017,0.12121664027561,812
"演化",2017,0.117062110227385,812
"ESA",2011,0.302508519851201,2310
"查询",2011,0.17825059167829,2310
"网格",2011,0.160696454368811,2310
"簇头",2011,0.139791178237187,2310
"节点",2011,0.127472982999512,2310
"排水",2016,0.179230058994048,1048
"立交",2016,0.122106303585771,1048
"穿",2016,0.122106303585771,1048
"水力学",2016,0.122106303585771,1048
"粗旷",2016,0.122106303585771,1048
"枸杞",2018,0.542694682603428,647
"病虫害",2018,0.364573199446377,647
"早",2018,0.279841297534219,647
"宁夏",2018,0.197823784692484,647
"GPS",2018,0.120807431296934,647
"追溯",2014,0.351477052690172,1560
"食品质量",2014,0.231592797959353,1560
"农产品",2014,0.146877771310343,1560
"一核",2014,0.13473799016361,1560
"受到重视",2014,0.12278717670568,1560
"设施",2015,0.336182340132552,1458
"分散",2015,0.219600332118934,1458
"运行",2015,0.216526161515977,1458
"污水处理",2015,0.203045018752523,1458
"监管",2015,0.184376837731329,1458
"农村",2013,0.409992059977028,1820
"水利工程",2013,0.358001856753188,1820
"ESB",2013,0.150284681336334,1820
"科学决策",2013,0.123625174391721,1820
"支撑",2013,0.113952814060375,1820
"农机",2019,0.397788952118219,84
"生产",2019,0.14948293162711,84
"制造业",2019,0.137551781427924,84
"制造",2019,0.100853398079036,84
"WebSocket",2019,0.0692390839259923,84
"车",2019,0.158637189314911,110
"采集",2019,0.146526669682855,110
"45",2019,0.113642338872855,110
"田间",2019,0.102205814277188,110
"农田",2019,0.0918936688740173,110
"导航",2015,0.338025566966452,1360
"农机",2015,0.307945158463425,1360
"测量",2015,0.13890985959294,1360
"农业机械",2015,0.107740375447533,1360
"测量方法",2015,0.100944870842368,1360
"企业",2018,0.177697061024424,546
"经营",2018,0.114595788801127,546
"财务",2018,0.107903882559537,546
"决策",2018,0.0849747919816092,546
"集团",2018,0.0820743660104695,546
"拖拉机",2018,0.456338886393539,522
"农业",2018,0.14753903803157,522
"产品",2018,0.0931337406191267,522
"发展",2018,0.0665796109409666,522
"整机",2018,0.0570423607991924,522
"盒",2018,0.235426652857171,591
"边界",2018,0.189598740092877,591
"农区",2018,0.129170304619659,591
"过快",2018,0.117713326428585,591
"三边",2018,0.117713326428585,591
"农业",2018,0.288754974433216,380
"产业",2018,0.277379525689778,380
"完善",2018,0.0895691954571355,380
"配方",2018,0.0868311492165484,380
"扶持",2018,0.0791295138769935,380
"农业",2016,0.301684301646643,1093
"评价",2016,0.13000261526877,1093
"资金",2016,0.0959478965428279,1093
"体系",2016,0.0895038443016768,1093
"发展",2016,0.0777945134235601,1093
"农业",2018,0.373110360222694,660
"劳动力",2018,0.104584812085201,660
"方向",2018,0.0555611051129112,660
"信息处理",2018,0.0492226542135305,660
"利用率",2018,0.0469350255029548,660
"大豆",2018,0.482824152469791,485
"生产",2018,0.163840049354007,485
"农业",2018,0.146824563271127,485
"我国",2018,0.0941644348161265,485
"现代农业",2018,0.0759762528697314,485
"情景",2014,0.295756919992806,1584
"农业",2014,0.247504263799899,1584
"感知",2014,0.136779005421919,1584
"内所",2014,0.111640048992705,1584
"计算",2014,0.0853610371717003,1584
"农业",2019,0.40527013955539,288
"提炼出",2019,0.137101814552445,288
"线索",2019,0.124941337700516,288
"细致",2019,0.11782791475125,288
"必要条件",2019,0.11782791475125,288
"农业",2017,0.263188127738608,713
"体系结构",2017,0.0798769730209009,713
"五层",2017,0.0610531517928856,713
"层",2017,0.0478956337644277,713
"各层",2017,0.0398965095967746,713
"农业",2015,0.324849346237367,1406
"现代化",2015,0.157645706881693,1406
"飞跃",2015,0.0890207031116177,1406
"发展",2015,0.0814411312402895,1406
"透彻",2015,0.0752880495032663,1406
"农业",2014,0.399814579984452,1624
"我国",2014,0.128208499711188,1624
"发展",2014,0.100235238449587,1624
"生产方式",2014,0.0954671618008501,1624
"引领",2014,0.0785654342828792,1624
"农业",2013,0.381374494534436,2007
"观光农业",2013,0.14744912131112,2007
"家禽",2013,0.13437087262131,2007
"生产方式",2013,0.117082368246326,2007
"现存",2013,0.110733835479888,2007
"农用",2014,0.211210903499712,1709
"生化",2014,0.192477195917011,1709
"所受",2014,0.17374348833431,1709
"国外",2014,0.167712581542034,1709
"试点",2014,0.144051264316253,1709
"农业",2013,0.247504263799899,1857
"包括",2013,0.146430285796727,1857
"多维",2013,0.12610302993792,1857
"层次",2013,0.106779028159533,1857
"WIFI",2013,0.0886480788150751,1857
"农业",2014,0.253997431214403,1575
"信息化",2014,0.210386008522101,1575
"山东省",2014,0.208331312400862,1575
"现代农业",2014,0.103763863873013,1575
"农村",2014,0.0987017922166918,1575
"遥感",2016,0.654833078863582,1010
"农业遥感",2016,0.304472860889196,1010
"农业",2016,0.225003876181726,1010
"遥感信息",2016,0.202981907259464,1010
"中国",2016,0.177043334141564,1010
"园区",2018,0.286355676656063,572
"基层",2018,0.109509890186569,572
"数字化",2018,0.10643946611076,572
"农业",2018,0.105001808884806,572
"全景",2018,0.0941044745431655,572
"病害",2016,0.726624882339453,1025
"预警",2016,0.28831539873403,1025
"农业",2016,0.275004737555443,1025
"方向",2016,0.0706419765007014,1025
"病原",2016,0.0678252976088516,1025
"等效电路",2019,0.407021011952571,246
"漏缆",2019,0.325616809562057,246
"耦合",2019,0.178685121036383,246
"全波",2019,0.162808404781028,246
"同轴电缆",2019,0.162808404781028,246
"配电",2019,0.289061503493612,195
"电力",2019,0.108277907063918,195
"能源",2019,0.0783253166671644,195
"云管",2019,0.07372456065556,195
"边端",2019,0.07372456065556,195
"配电",2019,0.489688665735754,199
"产业",2019,0.293121220885479,199
"电力",2019,0.209633938790416,199
"型",2019,0.160388236605255,199
"形态",2019,0.12484128469775,199
"配电",2019,0.260548634101385,200
"配电网",2019,0.175572302688047,200
"终端",2019,0.155935424719961,200
"智能",2019,0.0908143824242246,200
"科研院所",2019,0.0797428921376465,200
"盆花",2013,0.625184274359149,1855
"分级",2013,0.383752568138498,1855
"温室",2013,0.138185467776732,1855
"PLC",2013,0.119558162050395,1855
"摄像机",2013,0.0963687033641809,1855
"平行",2018,0.17432356278517,349
"制造",2018,0.161432006826179,349
"工业",2018,0.133550581108873,349
"全球化",2018,0.116215708523446,349
"打造",2018,0.113571522530882,349
"气田",2018,0.604459933772658,455
"普光",2018,0.172702838220759,455
"架构设计",2018,0.0870141558899639,455
"体系",2018,0.0662625145658823,455
"勘探",2018,0.0648496495075585,455
"位置",2011,0.459980642115516,2265
"推理",2011,0.188290273478543,2265
"本体",2011,0.185312816645954,2265
"模型",2011,0.143348734449045,2265
"地理",2011,0.123541877763969,2265
"现代主义",2019,0.277120688988984,114
"城市规划",2019,0.220048422590612,114
"城市",2019,0.145937891801542,114
"生活",2019,0.111875245917205,114
"保守",2019,0.110848275595594,114
"雷达",2010,0.341501244448538,2423
"气象",2010,0.333859774345301,2423
"切变",2010,0.264908590830148,2423
"民航",2010,0.264908590830148,2423
"鸟击",2010,0.264908590830148,2423
"采纳",2018,0.26238812523957,489
"零部件",2018,0.218009885171309,489
"TOE",2018,0.159485784275293,489
"TAM",2018,0.159485784275293,489
"入厂",2018,0.159485784275293,489
"房",2016,0.543177171528515,1029
"菇",2016,0.529817181660296,1029
"异常",2016,0.246807875226693,1029
"模糊推理",2016,0.170750622224269,1029
"前向",2016,0.149209151197476,1029
"SFP",2011,0.367755455505382,2292
"标签",2011,0.249308021258249,2292
"隐私",2011,0.247274511986101,2292
"前向",2011,0.207137409897672,2292
"RFID",2011,0.170906532927318,2292
"移动电话",2010,0.601138725345335,2465
"支付",2010,0.231655536933127,2465
"有用",2010,0.225726664632079,2465
"合适",2010,0.212008397557512,2465
"RFID",2010,0.186244298702846,2465
"GIS",2015,0.434482830441567,1377
"水利",2015,0.392833006014351,1377
"应用软件",2015,0.215747427617582,1377
"开发",2015,0.108206296405367,1377
"例外",2015,0.107052101773827,1377
"外贸",2013,1.00836173283734,1966
"广东",2013,0.388583481307181,1966
"电网",2013,0.356871197849445,1966
"将物",2013,0.254425962489127,1966
"物流",2013,0.22649924750227,1966
"消耗",2011,0.259905630598376,2368
"PLM",2011,0.215807765119073,2368
"成本",2011,0.182471659682188,2368
"引入",2011,0.170354977184479,2368
"列举",2011,0.170229662186459,2368
"套",2014,0.276007855102243,1523
"LTS",2014,0.214104203547654,1523
"嵌入式软件",2014,0.195113869833683,1523
"嵌入式",2014,0.186080154613302,1523
"测试",2014,0.174448306193564,1523
"网关",2014,0.16982680047947,1602
