title,year,abstract,citation
WebGIS在农业环境物联网监测系统中的设计与实现,2016,"近年来物联网技术在农业环境监测领域得到了广泛的应用。物联网能够及时获取监测点上时间连续的数据,但在进行较大尺度的区域监测时,因空间变异性影响,基于节点的物联网监测技术面临着监测点分布设计、数据空间连续表达等诸多难题。针对农业环境监测对象的特点,提出了由点到面的区域模拟与评估方法,设计了一套将物联网基于""点""的监测数据与WebGIS基于""面""的空间数据融合分析的解决方案。在已建立的物联网监控中心系统平台基础上,优化集成WebGIS图形化空间分析技术,建立了物联网监测数据与WebGIS空间数据点面融合的农业环境监测系统。系统实现了数据位置地图显示、由点到面的区域模拟与评估、区域监测专题图管理3个功能。以河南省小麦灾情监测为案例对系统进行了应用分析,结果表明系统能有效地实现农业环境由点到面的区域动态监测,提高了作物长势与灾害的综合诊断能力,并能够为农业生产管理提供更为便捷的应用服务。",5
一种抽油机示功图数据无损压缩存储方法,2016,"抽油机示功图数据的存储是油田信息化重点关注的问题之一。若将抽油机示功图存储在实时数据库中,每口井每幅需要投入500个数据点进行存储,成本高昂;传统的抽油机示功图存储方法是将示功图数据存储在关系数据库中,此方法读取效率不高,不便于进行实时数据分析,且需要在油田生产作业区及作业区以上组织机构部署关系数据库服务器,代价依然昂贵。生产物联网示功图数据压缩方法,经过超过2*10~4幅示功图数据的计算、分析和验证,可以通过数据处理、精度确认、求取差值和数据存储4步计算将抽油机示功图数据有效压缩至原数据大小的1/250,直接存储于实时数据库中,实现了降本增效的目的。该方法经过中国石油天然气集团公司相关油气田公司的试用,验证了其实用性,节约了投资成本。",2
基于物联网的远程控制智能家居系统设计与实现,2016,"基于网络技术的智能家居远程控制系统能够满足用户实时了解家居状况、远程控制家居设备的需求,是智能家居发展的重要方向。为此,设计了一种利用社交网络开放平台作为网络通信媒介的新型远程控制智能家居系统,从而克服了传统远程控制系统需要安装家庭服务器,依赖固定IP地址的弊端,提高系统安全性。",0
基于智慧城市的地下空间安全管理研究,2016,"从城市地下空间安全管理问题和需求出发,构建了基于智慧城市的地下空间安全管理模型,体现为透彻感知、深度互联和智能应用的特点。结合中关村大型公共地下空间智能安全管理系统建设实例,对物联化、互联化和智能化技术路径及其工程实现进行了分析。基于智慧城市的地下空间安全管理系统是一个复杂的自感知、自调节的闭环系统,通过采用先进的网络通信、物联网、可视化、仿真模拟等技术,可以对庞杂的安全信息进行综合动态管理,提高数据实时采集、关联处理和智能分析能力,从而使复杂的城市地下空间透明化,真正实现安全闭合管理和智能决策。",0
基于信息熵的无线传感网入侵检测遗传算法,2016,"无线传感网作为正在兴起的物联网的基础设施,在快速发展的同时却面临着多种信息安全风险。提出了一种基于信息熵的无线传感网入侵检测遗传算法,将信息熵和遗传算法应用于检测过程所用比对库的训练,采用异常检测和特征检测结合方法进行入侵检测。仿真实验结果表明,该算法能快速地生成比对库,在入侵检测过程中的收敛性和精确度都有明显改善,其对入侵的检测率高于99.5%,误检率低于0.5%。",0
基于辐射探测器阵列的单个gamma源定位方法,2016,"采用探测器阵列并通过数据的自动处理实现辐射源的定位,是信息时代物联网工程对辐射信息监控的基本要求。为此,本文初步讨论了数学分析法、数学统计法和邻近探测器数据比较法三种定位方法,并采用MCNP5软件对通道内单个gamma源的一维定位监控进行了数值仿真分析。结果表明,数学分析法和数学统计法的定位能力均优于工程上常用的邻近探测器数据比较法,前者需要的探测器数量少,但在多个探测器存在时误差随探测器组合而产生较大的变化。数学统计法需要多个探测器形成阵列,但定位精度很高,可用于大剂量或重要放射性部件的精确位置监控。",0
大数据时代生态系统观测的趋势与挑战,2016,随着观测技术的发展，生态研究的规模越来越大。生态观测已经从小规模、短时间的个体观测转变为大规模、长期、跨学科、多因素的群体观测。摘要传感器技术的创新使生态观测的时空精度发生了深刻的变化，观测数据的量、类型和生成速度不断提高，传统的生态数据采集、存储和管理方法已不能满足现代生态研究的需要。借助新的大数据存储、管理和处理技术，结合生态互联网、公民科学观测网络和标准化数据管理网络，构建生态观测系统，解决这些问题。为科研人员提供一站式生态观测服务的理念代表了大数据时代生态观测发展的大趋势。,0
基于物联网的生鲜乳安全检测与预警系统研究,2016,"提出了利用物联网技术,实现奶牛的精细化管理,对生鲜乳中的微生物、抗生素、三聚氰胺等实现智能快速检测,对贮间奶的温湿度、烟雾等参数进行智能监控,上述检测参数可通过网页或手机APP实时查看。当生鲜乳微生物等指标异常、贮奶间温湿度、烟雾等参数不在系统设定范围,系统进行现场语音预警和远程GSM短信预警。该系统可实现生鲜乳的安全检测与预警提示,进一步保证了生鲜乳的质量安全,有效防止了不合格的生鲜乳流入乳品生产市场。",0
轻量级Hash函数研究,2016,"随着物联网技术及其相关应用的快速发展, 其信息安全性和隐私性也得到了业界的高度重视.由于制造成本和便携性的限制, 物联网硬件的计算能力、存储能力和能量仍然受到非常大的限制, 因此物联网信息安全大多基于对称密码算法加以保障. 由于密码学Hash函数在数字签名、数据完整性检测和消息认证码等方面具有重要作用, 但目前常用的Hash函数对于物联网应用而言仍然负担较大, 研究与分析面向资源受限环境下安全高效的轻量级Hash函数, 近年来逐渐成为了对称密码学研究方向上的一个广泛关注的问题. 在Hash函数构造方法上, 一般根据迭代压缩函数的不同设计原理可分为基于特定设计、基于分组密码构造和基于可证明安全理论三大类. 基于不同设计方式分类, 本文对近年来所提出的各种轻量级Hash函数进行说明和特点分析, 并对已公开密码学分析结果情况进行综述性概括. 最后在此综述的基础上, 对于目前轻量级Hash函数的研究存在的问题与挑战给出相应的分析.",1
基于Web技术的农田恒压灌溉远程监控系统测试研究,2016,"为了解决农村灌溉质量不高,能源利用率低等问题,基于物联网技术、控制技术以及互联网技术,研究设计了1套农田恒压灌溉远程监控系统. 该监控系统主要包括了现场感知层、网络层以及应用层. 现场感知层主要通过Zigbee无线通信模块构建了星形感知网络,利用PLC与单片机2大核心节点以主从模式实现了现场泵站设备的控制、田间环境参数的采集和电磁阀节点控制等; 利用改进后的粒子群算法对农田灌溉出口压力进行了PID优化控制; 应用层主要利用以太网通信,借助于西门子PC Access软件作为OPC Server,从而以B /S模式,采用Java语言结合JavaBean组件开发了基于Web技术的远程灌溉网络监控应用软件. 系统目前应用于江苏省太仓市某一标准化农田灌溉,不仅数据采集准确,压力控制平稳,节能效果好,与阀门控制达到恒压的系统相比,可以节电20%左右,而且该系统的抗干扰能力强,当外界设定压力发生变化时,能够在10 min左右进行快速调节达到预置压力; 另外该系统远程与就地控制设备灵活可靠,状态监测实时,人机交互便利,节省劳动力达到90%.",0
